Scan_ID,Location,Run,ASUS,BBA-1028,CI3D,CI3D_5G,ConnLab,ConnLab-Guest,IB-9F,Library-Office,MUTEC,NTUST-PEAP,NTUST-UAM,RB501,ROOM-810_ç°æ§,TR-1021_5G,Yie & Esther,Yie Office,eduroam
17,TopPicks/Audiovisual,4,-100.0,-100.0,-75.0,-100.0,-92.0,-87.0,-100.0,-88.5,-78.0,-72.61538461538461,-74.93333333333334,-100.0,-91.0,-100.0,-91.0,-91.0,-77.05882352941177
17,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-84.0,-87.0,-81.0,-90.0,-86.0,-100.0,-69.0909090909091,-72.83333333333333,-100.0,-93.0,-100.0,-94.0,-92.0,-73.66666666666667
18,Hallway/LeftEnd,1,-95.0,-100.0,-100.0,-100.0,-91.0,-87.0,-100.0,-92.0,-100.0,-84.73333333333333,-87.33333333333333,-100.0,-100.0,-100.0,-100.0,-95.0,-86.5
18,Hallway/LeftEnd,2,-100.0,-100.0,-100.0,-100.0,-90.0,-88.0,-100.0,-100.0,-100.0,-83.83333333333333,-84.3,-100.0,-100.0,-100.0,-100.0,-100.0,-84.5
18,Hallway/LeftEnd,3,-100.0,-100.0,-100.0,-100.0,-87.0,-87.0,-100.0,-87.0,-100.0,-88.0,-86.78571428571429,-100.0,-100.0,-100.0,-100.0,-100.0,-84.93333333333334
18,Hallway/LeftEnd,4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-82.18181818181819,-100.0,-100.0,-100.0,-100.0,-100.0,-80.9
18,Hallway/LeftEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.91666666666667,-81.27272727272727,-100.0,-100.0,-100.0,-100.0,-100.0,-78.27272727272727
18,LaptopPriority/CurrentPeriodicals,1,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-97.0,-100.0,-100.0,-78.375,-78.6470588235294,-84.0,-96.0,-100.0,-100.0,-100.0,-77.42857142857143
18,LaptopPriority/CurrentPeriodicals,2,-100.0,-89.0,-100.0,-90.0,-96.0,-96.0,-93.0,-100.0,-100.0,-72.9090909090909,-75.71428571428571,-82.0,-100.0,-100.0,-100.0,-100.0,-75.3076923076923
18,LaptopPriority/CurrentPeriodicals,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.88888888888889,-74.58333333333333,-96.0,-93.0,-100.0,-100.0,-100.0,-73.23076923076923
18,LaptopPriority/CurrentPeriodicals,4,-89.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-78.375,-83.0,-91.0,-95.0,-100.0,-80.0,-80.38095238095238
18,LaptopPriority/CurrentPeriodicals,5,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-95.0,-100.0,-100.0,-70.72727272727273,-72.45454545454545,-85.5,-89.0,-100.0,-100.0,-100.0,-76.2
18,MainStairs/TopPicks,1,-79.0,-97.0,-74.0,-84.0,-79.5,-78.0,-100.0,-81.0,-100.0,-75.57142857142857,-80.16666666666667,-100.0,-82.0,-100.0,-71.0,-85.0,-81.44444444444444
18,MainStairs/TopPicks,2,-100.0,-100.0,-100.0,-96.0,-88.0,-88.0,-97.0,-88.0,-100.0,-74.63636363636364,-78.07142857142857,-100.0,-91.0,-100.0,-82.0,-90.0,-80.94117647058823
18,MainStairs/TopPicks,3,-100.0,-100.0,-100.0,-85.0,-78.0,-75.0,-90.0,-76.5,-100.0,-77.14285714285714,-78.9375,-100.0,-89.0,-100.0,-100.0,-100.0,-80.11764705882354
18,MainStairs/TopPicks,4,-100.0,-100.0,-76.0,-80.0,-80.5,-79.0,-98.0,-81.0,-100.0,-70.81818181818181,-73.3076923076923,-100.0,-86.0,-100.0,-94.0,-94.0,-71.0
18,MainStairs/TopPicks,5,-100.0,-100.0,-100.0,-92.0,-88.0,-76.5,-93.0,-72.0,-100.0,-79.3529411764706,-80.5,-95.0,-84.0,-100.0,-100.0,-100.0,-83.80952380952381
18,Stairs/RightEnd,1,-100.0,-92.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.5,-77.5,-91.0,-100.0,-100.0,-77.0,-78.0,-84.0
18,Stairs/RightEnd,2,-100.0,-97.0,-100.0,-96.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.77777777777777,-88.61538461538461,-84.0,-100.0,-100.0,-100.0,-100.0,-87.92307692307692
18,Stairs/RightEnd,3,-89.0,-89.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-85.63636363636364,-83.5,-100.0,-93.0,-89.0,-89.0,-87.64285714285714
18,Stairs/RightEnd,4,-100.0,-83.5,-100.0,-97.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.33333333333333,-91.33333333333333,-92.0,-100.0,-93.0,-78.5,-86.0,-90.71428571428571
18,Stairs/RightEnd,5,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.2,-86.25,-100.0,-100.0,-100.0,-92.0,-92.0,-84.0
18,TopPicks/Audiovisual,1,-100.0,-100.0,-100.0,-95.0,-80.0,-79.5,-91.0,-75.5,-100.0,-76.46666666666667,-74.53846153846153,-100.0,-100.0,-100.0,-100.0,-100.0,-76.8125
18,TopPicks/Audiovisual,2,-100.0,-100.0,-100.0,-96.0,-78.5,-79.0,-92.0,-80.0,-100.0,-64.75,-72.08333333333333,-100.0,-83.0,-100.0,-100.0,-100.0,-72.6
18,TopPicks/Audiovisual,3,-100.0,-100.0,-100.0,-84.0,-80.5,-81.5,-100.0,-81.0,-100.0,-76.13333333333334,-70.0,-100.0,-100.0,-100.0,-100.0,-96.0,-77.53333333333333
18,TopPicks/Audiovisual,4,-100.0,-100.0,-76.0,-100.0,-92.0,-87.0,-100.0,-88.5,-78.0,-73.3076923076923,-73.0,-100.0,-91.0,-100.0,-91.0,-91.0,-76.0
18,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-84.0,-87.0,-86.0,-92.0,-86.0,-100.0,-68.54545454545455,-71.5,-100.0,-93.0,-100.0,-94.0,-92.0,-74.33333333333333
19,Hallway/LeftEnd,1,-95.0,-100.0,-100.0,-100.0,-91.0,-87.0,-100.0,-92.0,-100.0,-85.88888888888889,-87.92857142857143,-100.0,-100.0,-100.0,-100.0,-100.0,-87.23076923076923
19,Hallway/LeftEnd,2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.4,-80.2,-100.0,-100.0,-100.0,-100.0,-100.0,-82.78571428571429
19,Hallway/LeftEnd,3,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.78571428571429,-82.71428571428571,-100.0,-100.0,-100.0,-100.0,-100.0,-81.06666666666666
19,Hallway/LeftEnd,4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.27272727272727,-83.5,-100.0,-100.0,-100.0,-100.0,-100.0,-83.3
19,Hallway/LeftEnd,5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.91666666666667,-81.27272727272727,-100.0,-100.0,-100.0,-100.0,-100.0,-78.3
19,LaptopPriority/CurrentPeriodicals,1,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-97.0,-100.0,-100.0,-81.38888888888889,-80.6842105263158,-93.0,-100.0,-94.0,-100.0,-100.0,-80.94117647058823
19,LaptopPriority/CurrentPeriodicals,2,-100.0,-89.0,-100.0,-90.0,-94.0,-93.0,-80.0,-94.0,-100.0,-69.0909090909091,-74.42857142857143,-84.0,-87.0,-100.0,-100.0,-100.0,-74.46153846153847
19,LaptopPriority/CurrentPeriodicals,3,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.7,-69.81818181818181,-94.0,-93.0,-100.0,-100.0,-100.0,-72.71428571428571
19,LaptopPriority/CurrentPeriodicals,4,-89.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.3,-77.83333333333333,-82.0,-91.0,-100.0,-100.0,-100.0,-77.2
19,LaptopPriority/CurrentPeriodicals,5,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-93.0,-100.0,-100.0,-71.9090909090909,-73.25,-85.5,-89.0,-100.0,-100.0,-100.0,-76.07142857142857
19,MainStairs/TopPicks,1,-100.0,-97.0,-74.0,-84.0,-78.0,-78.5,-100.0,-79.5,-100.0,-78.0,-78.82352941176471,-100.0,-100.0,-100.0,-71.0,-85.0,-80.11111111111111
19,MainStairs/TopPicks,2,-100.0,-100.0,-100.0,-96.0,-91.0,-91.0,-91.0,-91.0,-100.0,-77.33333333333333,-77.85714285714286,-100.0,-91.0,-100.0,-82.0,-90.0,-80.05882352941177
19,MainStairs/TopPicks,3,-100.0,-100.0,-100.0,-80.0,-79.0,-80.0,-90.0,-81.0,-100.0,-75.46153846153847,-78.6875,-100.0,-86.0,-100.0,-100.0,-100.0,-78.4
19,MainStairs/TopPicks,4,-100.0,-100.0,-76.0,-80.0,-85.5,-82.0,-98.0,-83.5,-100.0,-73.3076923076923,-72.16666666666667,-100.0,-71.0,-100.0,-95.0,-96.0,-69.8
19,MainStairs/TopPicks,5,-100.0,-100.0,-100.0,-92.0,-88.0,-88.0,-93.0,-88.0,-100.0,-77.93333333333334,-79.05555555555556,-95.0,-79.0,-100.0,-83.0,-92.0,-81.65
19,Stairs/RightEnd,1,-100.0,-92.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.66666666666667,-82.8,-96.0,-100.0,-100.0,-77.0,-78.0,-84.42857142857143
19,Stairs/RightEnd,2,-100.0,-87.5,-100.0,-97.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.41666666666667,-88.14285714285714,-84.0,-100.0,-89.0,-100.0,-100.0,-88.46666666666667
19,Stairs/RightEnd,3,-89.0,-81.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.11111111111111,-87.5,-83.0,-100.0,-93.0,-89.0,-89.0,-87.8
19,Stairs/RightEnd,4,-100.0,-83.5,-100.0,-97.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.5,-89.0,-100.0,-100.0,-93.0,-78.5,-86.0,-87.0
19,Stairs/RightEnd,5,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-85.5,-100.0,-100.0,-100.0,-90.0,-90.0,-84.25
19,TopPicks/Audiovisual,1,-100.0,-100.0,-100.0,-88.0,-91.5,-89.5,-90.0,-85.5,-100.0,-77.2,-75.46153846153847,-100.0,-100.0,-100.0,-100.0,-100.0,-78.5
19,TopPicks/Audiovisual,2,-100.0,-100.0,-100.0,-96.0,-77.5,-76.0,-92.0,-76.0,-100.0,-68.55555555555556,-74.71428571428571,-100.0,-83.0,-100.0,-100.0,-100.0,-74.45454545454545
19,TopPicks/Audiovisual,3,-100.0,-100.0,-100.0,-84.0,-70.0,-69.5,-100.0,-67.5,-100.0,-74.07692307692308,-71.63636363636364,-100.0,-100.0,-100.0,-100.0,-96.0,-77.66666666666667
19,TopPicks/Audiovisual,4,-100.0,-100.0,-76.0,-100.0,-85.0,-84.0,-100.0,-81.5,-78.0,-72.33333333333333,-72.38461538461539,-100.0,-91.0,-100.0,-100.0,-100.0,-73.53846153846153
19,TopPicks/Audiovisual,5,-100.0,-100.0,-100.0,-84.0,-87.0,-86.0,-92.0,-86.0,-100.0,-73.0,-74.08333333333333,-100.0,-93.0,-100.0,-94.0,-92.0,-77.3076923076923
